Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,3,6,1.32292000,1.32426000,1.31841000,1.32307000,65289,1.00019655,1.32951078,1.34464962,1.36345459,1.38456939,1.26430227,1.28388158,1.30183670,1.31666042
2019,3,5,1.31595000,1.32387000,1.31126000,1.32288000,60887,0.99985639,1.32931986,1.34445652,1.36325879,1.38437056,1.26412071,1.28369720,1.30164975,1.31647134
2019,3,4,1.32130000,1.32703000,1.31560000,1.31567000,60691,0.99454977,1.32207476,1.33712892,1.35582871,1.37682542,1.25723096,1.27670076,1.29455546,1.30929627
2019,3,1,1.32323000,1.32626000,1.31672000,1.31969000,65723,1.00305548,1.32611433,1.34121449,1.35997142,1.38103228,1.26107240,1.28060169,1.29851095,1.31329679
2019,2,28,1.33242000,1.33286000,1.31992000,1.32323000,68028,1.00268245,1.32967156,1.34481223,1.36361947,1.38473683,1.26445517,1.28403684,1.30199414,1.31681964
2019,2,27,1.32453000,1.33301000,1.32316000,1.33261000,67999,1.00708871,1.33909722,1.35434522,1.37328578,1.39455283,1.27341853,1.29313901,1.31122360,1.32615420
2019,2,26,1.31019000,1.32819000,1.30993000,1.32410000,52487,0.99361404,1.33054580,1.34569642,1.36451603,1.38564727,1.26528652,1.28488107,1.30285017,1.31768543
2019,2,25,1.30571000,1.31144000,1.30330000,1.31018000,55917,0.98948720,1.31655803,1.33154938,1.35017114,1.37108023,1.25198482,1.27137337,1.28915357,1.30383286
2019,2,22,1.30445000,1.30711000,1.29973000,1.30593000,61441,0.99675617,1.31228734,1.32723006,1.34579142,1.36663268,1.24792359,1.26724925,1.28497177,1.29960345
2019,2,21,1.30575000,1.31003000,1.30393000,1.30473000,59320,0.99908111,1.31108150,1.32601049,1.34455479,1.36537690,1.24677689,1.26608479,1.28379103,1.29840927
2019,2,20,1.30667000,1.30880000,1.30222000,1.30575000,57038,1.00078177,1.31210647,1.32704712,1.34560592,1.36644432,1.24775159,1.26707458,1.28479466,1.29942433
2019,2,19,1.29700000,1.30860000,1.29620000,1.30667000,47174,1.00070458,1.31303095,1.32798213,1.34655400,1.36740708,1.24863072,1.26796733,1.28569990,1.30033987
2019,2,18,1.29625000,1.29875000,1.29469000,1.29701000,56570,0.99260716,1.30332392,1.31816457,1.33659915,1.35729806,1.23939980,1.25859346,1.27619493,1.29072667
2019,2,15,1.28554000,1.29619000,1.28518000,1.29516000,60281,0.99857364,1.30146492,1.31628440,1.33469268,1.35536207,1.23763197,1.25679825,1.27437462,1.28888563
2019,2,14,1.29611000,1.29803000,1.28538000,1.28569000,59056,0.99268816,1.29194882,1.30665994,1.32493362,1.34545188,1.22858261,1.24760875,1.26505660,1.27946151
2019,2,13,1.29700000,1.30154000,1.29478000,1.29568000,51569,1.00777015,1.30198745,1.31681288,1.33522855,1.35590624,1.23812887,1.25730285,1.27488627,1.28940311
2019,2,12,1.29067000,1.30033000,1.28992000,1.29696000,56869,1.00098790,1.30327368,1.31811376,1.33654762,1.35724574,1.23935202,1.25854494,1.27614573,1.29067691
2019,2,11,1.29357000,1.30551000,1.29060000,1.29061000,48105,0.99510394,1.29689277,1.31166019,1.33000380,1.35060057,1.23328407,1.25238302,1.26989764,1.28435767
2019,2,8,1.29661000,1.29940000,1.29263000,1.29400000,59940,1.00262666,1.30029927,1.31510548,1.33349727,1.35414815,1.23652349,1.25567261,1.27323323,1.28773125
2019,2,7,1.29302000,1.30051000,1.28880000,1.29661000,56877,1.00201700,1.30292197,1.31775805,1.33618694,1.35687947,1.23901756,1.25820530,1.27580135,1.29032860
